Incident Type,Creation Date,Response Time,Year,Week,Day
Structural-Falling Debris,2016-06-05 00:00:00,168.0,2016,2016-23,157
Structural-Collapse,2016-06-05 00:00:00,91.0,2016,2016-23,157
Structural-Life Safety Violations,2016-06-06 00:00:00,4000.0,2016,2016-23,158
Structural-Falling Debris,2016-06-06 00:00:00,56.0,2016,2016-23,158
Structural-Scaffold,2016-06-07 00:00:00,56.0,2016,2016-23,159
Structural-Other,2016-06-07 00:00:00,434.0,2016,2016-23,159
Structural-Collapse,2016-06-09 00:00:00,423.0,2016,2016-23,161
Structural-Street Collapse,2016-06-11 00:00:00,150.0,2016,2016-23,163
Structural-Scaffold,2016-06-11 00:00:00,32.0,2016,2016-23,163
Structural-Crane,2016-06-13 00:00:00,104.0,2016,2016-24,165
Structural-Scaffold,2016-06-14 00:00:00,298.0,2016,2016-24,166
Structural-Other,2016-06-14 00:00:00,57.0,2016,2016-24,166
Structural-Scaffold,2016-06-14 00:00:00,25.0,2016,2016-24,166
Structural-Construction Accident,2016-06-15 00:00:00,125.0,2016,2016-24,167
Structural-Construction Accident,2016-06-21 00:00:00,9.0,2016,2016-25,173
Structural-Collapse,2016-06-22 00:00:00,1209.0,2016,2016-25,174
Structural-Bricks,2016-06-24 00:00:00,197.0,2016,2016-25,176
Structural-Other,2016-06-27 11:41:48,251.0,2016,2016-26,179
Structural-Partial Collapse,2016-06-28 00:00:00,193.0,2016,2016-26,180
Structural-Collapse,2016-07-01 00:00:00,14.0,2016,2016-26,183
Structural-Partial Collapse,2016-07-01 00:00:00,3.0,2016,2016-26,183
Structural-Scaffold,2016-07-04 00:00:00,179.0,2016,2016-27,186
Structural-Bricks,2016-07-06 00:00:00,168.0,2016,2016-27,188
Structural-Crane,2016-07-07 00:00:00,157.0,2016,2016-27,189
Structural-Scaffold,2016-07-18 00:00:00,101.0,2016,2016-29,200
Structural-Evacuation,2016-07-18 00:00:00,198.0,2016,2016-29,200
Structural-Partial Collapse,2016-07-18 00:00:00,288.0,2016,2016-29,200
Structural-Bridge,2016-07-24 00:00:00,229.0,2016,2016-30,206
Structural-Stability Problem,2016-07-28 00:00:00,126.0,2016,2016-30,210
Structural-Other,2016-07-28 00:00:00,964.0,2016,2016-30,210
Structural-Life Safety Violations,2016-07-30 00:00:00,2421.0,2016,2016-30,212
Structural-Life Safety Violations,2016-08-04 00:00:00,200.0,2016,2016-31,217
Structural-Partial Collapse,2016-08-06 00:00:00,4000.0,2016,2016-31,219
Structural-Partial Collapse,2016-08-06 22:11:36,407.0,2016,2016-31,219
Structural-Partial Collapse,2016-08-06 22:11:36,407.0,2016,2016-31,219
Structural-Partial Collapse,2016-08-06 22:11:36,407.0,2016,2016-31,219
Structural-Construction Accident,2016-08-09 00:00:00,69.0,2016,2016-32,222
Structural-Stability Problem,2016-08-10 00:00:00,243.0,2016,2016-32,223
Structural-Other,2016-08-11 00:00:00,554.0,2016,2016-32,224
Structural-Crane,2016-08-11 00:00:00,117.0,2016,2016-32,224
Structural-Collapse,2016-08-13 00:00:00,701.0,2016,2016-32,226
Structural-Scaffold,2016-08-16 00:00:00,221.0,2016,2016-33,229
Structural-Construction Accident,2016-08-17 00:00:00,200.0,2016,2016-33,230
Structural-Stability Problem,2016-08-29 00:00:00,901.0,2016,2016-35,242
Structural-Stability Problem,2016-08-29 00:00:00,150.0,2016,2016-35,242
Structural-Falling Debris,2016-08-31 00:00:00,4000.0,2016,2016-35,244
Structural-Falling Debris,2016-08-31 16:14:35,200.0,2016,2016-35,244
Structural-Falling Debris,2016-08-31 16:14:35,200.0,2016,2016-35,244
Structural-Falling Debris,2016-08-31 16:14:35,200.0,2016,2016-35,244
Structural-Falling Debris,2016-08-31 16:14:35,200.0,2016,2016-35,244
Structural-Construction Accident,2016-09-01 00:00:00,2235.0,2016,2016-35,245
Structural-Construction Accident,2016-09-01 09:17:43,93.0,2016,2016-35,245
Structural-Other,2016-09-02 00:00:00,399.0,2016,2016-35,246
Structural-Scaffold,2016-09-03 00:00:00,261.0,2016,2016-35,247
Structural-Construction Accident,2016-09-08 00:00:00,440.0,2016,2016-36,252
Structural-Partial Collapse,2016-09-09 00:00:00,138.0,2016,2016-36,253
Structural-Other,2016-09-10 00:00:00,4000.0,2016,2016-36,254
Structural-Other,2016-09-10 10:36:22,251.0,2016,2016-36,254
Structural-Other,2016-09-10 10:36:22,251.0,2016,2016-36,254
Structural-Other,2016-09-10 10:36:22,251.0,2016,2016-36,254
Structural-Other,2016-09-10 10:36:22,251.0,2016,2016-36,254
Structural-Other,2016-09-10 10:36:22,251.0,2016,2016-36,254
Structural-Other,2016-09-10 10:36:22,251.0,2016,2016-36,254
Structural-Other,2016-09-10 10:36:22,251.0,2016,2016-36,254
Structural-Other,2016-09-10 10:36:22,251.0,2016,2016-36,254
Structural-Construction Accident,2016-09-13 00:00:00,28.0,2016,2016-37,257
Structural-Construction Accident,2016-09-15 00:00:00,88.0,2016,2016-37,259
Structural-Crane,2016-09-16 00:00:00,3434.0,2016,2016-37,260
Structural-Crane,2016-09-16 12:44:32,754.5,2016,2016-37,260
Structural-Crane,2016-09-16 12:44:32,754.5,2016,2016-37,260
Structural-Collapse,2016-09-22 00:00:00,104.0,2016,2016-38,266
Structural-Construction Accident,2016-09-24 00:00:00,920.0,2016,2016-38,268
Structural-Construction Accident,2016-09-24 17:07:58,93.0,2016,2016-38,268
Structural-Other,2016-09-25 00:00:00,582.0,2016,2016-39,269
Structural-Street Collapse,2016-09-25 00:00:00,4000.0,2016,2016-39,269
Structural-Street Collapse,2016-09-25 03:11:51,634.0,2016,2016-39,269
Structural-Street Collapse,2016-09-25 03:11:51,634.0,2016,2016-39,269
Structural-Street Collapse,2016-09-25 03:11:51,634.0,2016,2016-39,269
Structural-Street Collapse,2016-09-25 03:11:51,634.0,2016,2016-39,269
Structural-Street Collapse,2016-09-25 03:11:51,634.0,2016,2016-39,269
Structural-Street Collapse,2016-09-25 03:11:51,634.0,2016,2016-39,269
Structural-Street Collapse,2016-09-25 03:11:51,634.0,2016,2016-39,269
Structural-Partial Collapse,2016-09-27 00:00:00,517.0,2016,2016-39,271
Structural-Collapse,2016-09-27 14:40:41,639.5,2016,2016-39,271
Structural-Collapse,2016-09-27 14:40:41,639.5,2016,2016-39,271
Structural-Life Safety Violations,2016-10-03 00:00:00,1637.0,2016,2016-40,277
Structural-Life Safety Violations,2016-10-03 00:00:00,2990.0,2016,2016-40,277
Structural-Life Safety Violations,2016-10-03 22:07:54,307.0,2016,2016-40,277
Structural-Sidewalk Collapse,2016-10-07 00:00:00,86.0,2016,2016-40,281
Structural-Collapse,2016-10-12 00:00:00,2.0,2016,2016-41,286
Structural-Scaffold,2016-10-18 00:00:00,622.0,2016,2016-42,292
Structural-Demolition,2016-10-19 00:00:00,1057.0,2016,2016-42,293
Structural-Demolition,2016-10-19 15:42:41,1433.0,2016,2016-42,293
Structural-Scaffold,2016-10-20 00:00:00,73.0,2016,2016-42,294
Structural-Other,2016-10-23 00:00:00,159.0,2016,2016-43,297
Structural-Collapse,2016-10-24 00:00:00,143.0,2016,2016-43,298
Structural-Confined Space,2016-10-26 00:00:00,116.0,2016,2016-43,300
Structural-Sidewalk Collapse,2016-10-29 00:00:00,4000.0,2016,2016-43,303
Structural-Sidewalk Collapse,2016-10-29 00:00:00,4000.0,2016,2016-43,303
Structural-Sidewalk Collapse,2016-10-29 00:00:00,4000.0,2016,2016-43,303
Structural-Sidewalk Collapse,2016-10-29 12:13:31,1011.0,2016,2016-43,303
Structural-Sidewalk Collapse,2016-10-29 12:13:31,1011.0,2016,2016-43,303
Structural-Sidewalk Collapse,2016-10-29 12:13:31,1011.0,2016,2016-43,303
Structural-Sidewalk Collapse,2016-10-29 12:13:31,1011.0,2016,2016-43,303
Structural-Sidewalk Collapse,2016-10-29 12:13:31,1011.0,2016,2016-43,303
Structural-Sidewalk Collapse,2016-10-29 12:13:31,1011.0,2016,2016-43,303
Structural-Sidewalk Collapse,2016-10-29 12:13:31,1011.0,2016,2016-43,303
Structural-Elevator,2016-11-01 00:00:00,69.0,2016,2016-44,306
Structural-Construction Accident,2016-11-10 00:00:00,27.0,2016,2016-45,315
Structural-Bricks,2016-11-13 00:00:00,380.0,2016,2016-46,318
Structural-Construction Accident,2016-11-14 00:00:00,35.0,2016,2016-46,319
Structural-Collapse,2016-11-15 00:00:00,22.0,2016,2016-46,320
Structural-Crane,2016-11-18 00:00:00,4000.0,2016,2016-46,323
Structural-Crane,2016-11-18 13:12:51,754.5,2016,2016-46,323
Structural-Crane,2016-11-18 13:12:51,754.5,2016,2016-46,323
Structural-Crane,2016-11-18 13:12:51,754.5,2016,2016-46,323
Structural-Crane,2016-11-18 13:12:51,754.5,2016,2016-46,323
Structural-Crane,2016-11-18 13:12:51,754.5,2016,2016-46,323
Structural-Crane,2016-11-18 13:12:51,754.5,2016,2016-46,323
Structural-Crane,2016-11-18 13:12:51,754.5,2016,2016-46,323
Structural-Falling Debris,2016-11-20 00:00:00,44.0,2016,2016-47,325
Structural-Collapse,2016-11-28 00:00:00,2958.0,2016,2016-48,333
Structural-Collapse,2016-11-28 21:51:55,639.5,2016,2016-48,333
Structural-Collapse,2016-11-28 21:51:55,639.5,2016,2016-48,333
Structural-Sidewalk Shed,2016-11-29 00:00:00,88.0,2016,2016-48,334
Structural-Crane,2016-11-30 00:00:00,4000.0,2016,2016-48,335
Structural-Other,2016-11-30 00:00:00,4000.0,2016,2016-48,335
Structural-Crane,2016-11-30 16:29:12,754.5,2016,2016-48,335
Structural-Crane,2016-11-30 16:29:12,754.5,2016,2016-48,335
Structural-Other,2016-11-30 22:54:01,251.0,2016,2016-48,335
Structural-Other,2016-12-01 00:00:00,209.0,2016,2016-48,336
Structural-Construction Accident,2016-12-01 00:00:00,586.0,2016,2016-48,336
Structural-Crane,2016-12-03 00:00:00,213.0,2016,2016-48,338
Structural-Partial Collapse,2016-12-07 00:00:00,108.0,2016,2016-49,342
Structural-Crane,2016-12-08 00:00:00,4000.0,2016,2016-49,343
Structural-Crane,2016-12-08 00:00:00,2326.0,2016,2016-49,343
Structural-Construction Accident,2016-12-08 00:00:00,33.0,2016,2016-49,343
Structural-Crane,2016-12-08 21:38:34,754.5,2016,2016-49,343
Structural-Crane,2016-12-09 00:00:00,3791.0,2016,2016-49,344
Structural-Collapse,2016-12-09 00:00:00,502.0,2016,2016-49,344
Structural-Crane,2016-12-09 12:20:14,754.5,2016,2016-49,344
Structural-Crane,2016-12-09 12:20:14,754.5,2016,2016-49,344
Structural-Life Safety Violations,2016-12-16 00:00:00,202.0,2016,2016-50,351
Structural-Life Safety Violations,2016-12-16 00:00:00,4000.0,2016,2016-50,351
Structural-Life Safety Violations,2016-12-16 00:00:00,4000.0,2016,2016-50,351
Structural-Life Safety Violations,2016-12-16 12:35:45,307.0,2016,2016-50,351
Structural-Life Safety Violations,2016-12-16 12:35:45,307.0,2016,2016-50,351
Structural-Bricks,2016-12-18 00:00:00,453.0,2016,2016-51,353
Structural-Life Safety Violations,2016-12-19 00:00:00,318.0,2016,2016-51,354
Structural-Falling Debris,2016-12-22 00:00:00,59.0,2016,2016-51,357
Structural-Construction Accident,2016-12-23 00:00:00,844.0,2016,2016-51,358
Structural-Street Collapse,2017-01-03 00:00:00,835.0,2017,2017-01,3
Structural-Confined Space,2017-01-10 00:00:00,50.0,2017,2017-02,10
Structural-Bricks,2017-01-11 00:00:00,4000.0,2017,2017-02,11
Structural-Bricks,2017-01-11 13:05:27,416.5,2017,2017-02,11
Structural-Bricks,2017-01-11 13:05:27,416.5,2017,2017-02,11
Structural-Other,2017-01-12 00:00:00,563.0,2017,2017-02,12
Structural-Street Collapse,2017-01-19 00:00:00,114.0,2017,2017-03,19
Structural-Evacuation,2017-01-25 00:00:00,513.0,2017,2017-04,25
Structural-Street Collapse,2017-01-26 00:00:00,4000.0,2017,2017-04,26
Structural-Street Collapse,2017-01-26 16:52:25,634.0,2017,2017-04,26
Structural-Other,2017-02-01 00:00:00,169.0,2017,2017-05,32
Structural-Falling Debris,2017-02-10 00:00:00,14.0,2017,2017-06,41
Structural-Other,2017-02-13 00:00:00,279.0,2017,2017-07,44
Structural-Falling Debris,2017-02-13 00:00:00,780.0,2017,2017-07,44
Structural-Collapse,2017-02-13 00:00:00,117.0,2017,2017-07,44
Structural-Street Collapse,2017-02-14 00:00:00,4000.0,2017,2017-07,45
Structural-Street Collapse,2017-02-14 09:13:41,634.0,2017,2017-07,45
Structural-Street Collapse,2017-02-14 09:13:41,634.0,2017,2017-07,45
Structural-Street Collapse,2017-02-14 09:13:41,634.0,2017,2017-07,45
Structural-Street Collapse,2017-02-14 09:13:41,634.0,2017,2017-07,45
Structural-Street Collapse,2017-02-14 09:13:41,634.0,2017,2017-07,45
Structural-Street Collapse,2017-02-14 09:13:41,634.0,2017,2017-07,45
Structural-Street Collapse,2017-02-14 09:13:41,634.0,2017,2017-07,45
Structural-Other,2017-02-17 00:00:00,56.0,2017,2017-07,48
Structural-Other,2017-02-22 00:00:00,64.0,2017,2017-08,53
Structural-Other,2017-03-06 00:00:00,44.0,2017,2017-10,65
Structural-Falling Debris,2017-03-17 00:00:00,373.0,2017,2017-11,76
Structural-Demolition,2017-03-17 00:00:00,112.0,2017,2017-11,76
Structural-Street Collapse,2017-03-19 00:00:00,793.0,2017,2017-12,78
Structural-Street Collapse,2017-03-19 21:03:04,634.0,2017,2017-12,78
Structural-Construction Accident,2017-03-22 00:00:00,296.0,2017,2017-12,81
Structural-Stability Problem,2017-03-22 00:00:00,474.0,2017,2017-12,81
Structural-Stability Problem,2017-03-23 00:00:00,161.0,2017,2017-12,82
Structural-Stability Problem,2017-03-23 07:14:08,327.0,2017,2017-12,82
Structural-Falling Debris,2017-03-29 00:00:00,103.0,2017,2017-13,88
Structural-Street Collapse,2017-03-30 00:00:00,1014.0,2017,2017-13,89
Structural-Street Collapse,2017-03-30 19:58:26,634.0,2017,2017-13,89
Structural-Partial Collapse,2017-04-01 00:00:00,4000.0,2017,2017-13,91
Structural-Partial Collapse,2017-04-01 09:55:47,407.0,2017,2017-13,91
Structural-Partial Collapse,2017-04-01 09:55:47,407.0,2017,2017-13,91
Structural-Partial Collapse,2017-04-01 09:55:47,407.0,2017,2017-13,91
Structural-Partial Collapse,2017-04-01 09:55:47,407.0,2017,2017-13,91
Structural-Partial Collapse,2017-04-01 09:55:47,407.0,2017,2017-13,91
Structural-Life Safety Violations,2017-04-04 00:00:00,61.0,2017,2017-14,94
Structural-Elevator,2017-04-19 00:00:00,75.0,2017,2017-16,109
Structural-Crane,2017-04-21 00:00:00,1250.0,2017,2017-16,111
Structural-Stability Problem,2017-04-22 00:00:00,4000.0,2017,2017-16,112
Structural-Stability Problem,2017-04-22 01:05:25,327.0,2017,2017-16,112
Structural-Stability Problem,2017-04-22 01:05:25,327.0,2017,2017-16,112
Structural-Falling Debris,2017-04-25 00:00:00,40.0,2017,2017-17,115
Structural-Partial Collapse,2017-05-05 00:00:00,283.0,2017,2017-18,125
Structural-Other,2017-05-06 00:00:00,130.0,2017,2017-18,126
Structural-Demolition,2017-05-09 00:00:00,38.0,2017,2017-19,129
Structural-Other,2017-05-10 00:00:00,4000.0,2017,2017-19,130
Structural-Other,2017-05-10 12:05:03,251.0,2017,2017-19,130
Structural-Other,2017-05-10 12:05:03,251.0,2017,2017-19,130
Structural-Other,2017-05-10 12:05:03,251.0,2017,2017-19,130
Structural-Construction Accident,2017-05-11 00:00:00,144.0,2017,2017-19,131
Structural-Other,2017-05-16 00:00:00,1292.0,2017,2017-20,136
Structural-Confined Space,2017-05-17 00:00:00,45.0,2017,2017-20,137
Structural-Falling Debris,2017-05-18 00:00:00,1345.0,2017,2017-20,138
Structural-Falling Debris,2017-05-18 21:07:04,200.0,2017,2017-20,138
Structural-Stability Problem,2017-05-19 00:00:00,105.0,2017,2017-20,139
Structural-Other,2017-05-19 00:00:00,109.0,2017,2017-20,139
Structural-Construction Accident,2017-05-30 00:00:00,332.0,2017,2017-22,150
Structural-Confined Space,2017-06-06 00:00:00,451.0,2017,2017-23,157
Structural-Street Collapse,2017-06-10 00:00:00,1463.0,2017,2017-23,161
Structural-Street Collapse,2017-06-10 19:11:46,634.0,2017,2017-23,161
Structural-Scaffold,2017-06-16 00:00:00,242.0,2017,2017-24,167
Structural-Evacuation,2017-06-19 00:00:00,2630.0,2017,2017-25,170
Structural-Evacuation,2017-06-19 17:12:29,273.0,2017,2017-25,170
Structural-Evacuation,2017-06-19 17:12:29,273.0,2017,2017-25,170
Structural-Construction Accident,2017-06-20 00:00:00,2439.0,2017,2017-25,171
Structural-Construction Accident,2017-06-20 15:57:24,93.0,2017,2017-25,171
Structural-Construction Accident,2017-06-20 15:57:24,93.0,2017,2017-25,171
Structural-Partial Collapse,2017-06-22 00:00:00,319.0,2017,2017-25,173
Structural-Other,2017-06-22 00:00:00,59.0,2017,2017-25,173
Structural-Collapse,2017-06-26 00:00:00,103.0,2017,2017-26,177
Structural-Partial Collapse,2017-06-26 00:00:00,82.0,2017,2017-26,177
Structural-Stability Problem,2017-06-30 00:00:00,684.0,2017,2017-26,181
Structural-Falling Debris,2017-07-03 00:00:00,901.0,2017,2017-27,184
Structural-Falling Debris,2017-07-03 17:09:41,200.0,2017,2017-27,184
Structural-Street Collapse,2017-07-11 00:00:00,528.0,2017,2017-28,192
Structural-Street Collapse,2017-07-11 00:00:00,585.0,2017,2017-28,192
Structural-Crane,2017-07-12 00:00:00,233.0,2017,2017-28,193
Structural-Stability Problem,2017-07-18 00:00:00,525.0,2017,2017-29,199
Structural-Demolition,2017-07-21 00:00:00,241.0,2017,2017-29,202
Structural-Demolition,2017-07-21 06:54:15,1433.0,2017,2017-29,202
Structural-Other,2017-07-25 00:00:00,197.0,2017,2017-30,206
Structural-Construction Accident,2017-07-25 00:00:00,35.0,2017,2017-30,206
Structural-Stability Problem,2017-07-31 00:00:00,306.0,2017,2017-31,212
Structural-Street Collapse,2017-08-05 00:00:00,204.0,2017,2017-31,217
Structural-Parapet,2017-08-05 00:00:00,1048.0,2017,2017-31,217
Structural-Collapse,2017-08-07 00:00:00,1832.0,2017,2017-32,219
Structural-Collapse,2017-08-07 15:31:53,639.5,2017,2017-32,219
Structural-Collapse,2017-08-10 00:00:00,4000.0,2017,2017-32,222
Structural-Collapse,2017-08-10 10:20:28,639.5,2017,2017-32,222
Structural-Collapse,2017-08-10 10:20:28,639.5,2017,2017-32,222
Structural-Other,2017-08-12 00:00:00,809.0,2017,2017-32,224
Structural-Life Safety Violations,2017-08-14 00:00:00,182.0,2017,2017-33,226
Structural-Other,2017-08-15 00:00:00,473.0,2017,2017-33,227
Structural-Other,2017-08-15 00:00:00,1366.0,2017,2017-33,227
Structural-Other,2017-08-17 00:00:00,4000.0,2017,2017-33,229
Structural-Other,2017-08-17 11:52:31,251.0,2017,2017-33,229
Structural-Other,2017-08-17 11:52:31,251.0,2017,2017-33,229
Structural-Other,2017-08-17 11:52:31,251.0,2017,2017-33,229
Structural-Construction Accident,2017-08-18 00:00:00,18.0,2017,2017-33,230
Structural-Street Collapse,2017-08-18 00:00:00,4000.0,2017,2017-33,230
Structural-Stability Problem,2017-08-18 00:00:00,290.0,2017,2017-33,230
Structural-Street Collapse,2017-08-18 16:51:18,634.0,2017,2017-33,230
Structural-Street Collapse,2017-08-18 16:51:18,634.0,2017,2017-33,230
Structural-Street Collapse,2017-08-18 16:51:18,634.0,2017,2017-33,230
Structural-Stability Problem,2017-08-23 00:00:00,1355.0,2017,2017-34,235
Structural-Stability Problem,2017-08-23 13:20:47,327.0,2017,2017-34,235
Structural-Collapse,2017-08-31 00:00:00,98.0,2017,2017-35,243
Structural-Life Safety Violations,2017-09-01 00:00:00,87.0,2017,2017-35,244
Structural-Other,2017-09-03 00:00:00,156.0,2017,2017-36,246
Structural-Scaffold,2017-09-07 00:00:00,109.0,2017,2017-36,250
Structural-Construction Accident,2017-09-19 00:00:00,18.0,2017,2017-38,262
Structural-Construction Accident,2017-09-21 00:00:00,213.0,2017,2017-38,264
Structural-Construction Accident,2017-09-21 00:00:00,89.0,2017,2017-38,264
Structural-Collapse,2017-09-24 00:00:00,2622.0,2017,2017-39,267
Structural-Collapse,2017-09-24 22:58:03,639.5,2017,2017-39,267
Structural-Collapse,2017-09-24 22:58:03,639.5,2017,2017-39,267
Structural-Partial Collapse,2017-09-28 00:00:00,910.0,2017,2017-39,271
Structural-Other,2017-09-28 00:00:00,741.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 00:00:00,4000.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 00:00:00,4000.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Street Collapse,2017-09-28 19:44:57,634.0,2017,2017-39,271
Structural-Other,2017-09-29 00:00:00,29.0,2017,2017-39,272
Structural-Construction Accident,2017-09-29 00:00:00,35.0,2017,2017-39,272
Structural-Collapse,2017-09-29 00:00:00,2078.0,2017,2017-39,272
Structural-Construction Accident,2017-09-29 00:00:00,26.0,2017,2017-39,272
Structural-Collapse,2017-09-29 12:25:04,639.5,2017,2017-39,272
Structural-Bricks,2017-10-04 00:00:00,259.0,2017,2017-40,277
Structural-Bricks,2017-10-04 00:00:00,1599.0,2017,2017-40,277
Structural-Partial Collapse,2017-10-06 00:00:00,367.0,2017,2017-40,279
Structural-Cracks,2017-10-10 00:00:00,392.0,2017,2017-41,283
Structural-Cracks,2017-10-10 00:00:00,4000.0,2017,2017-41,283
Structural-Collapse,2017-10-17 00:00:00,4000.0,2017,2017-42,290
Structural-Collapse,2017-10-17 10:00:47,639.5,2017,2017-42,290
Structural-Collapse,2017-10-17 10:00:47,639.5,2017,2017-42,290
Structural-Collapse,2017-10-17 10:00:47,639.5,2017,2017-42,290
Structural-Collapse,2017-10-17 10:00:47,639.5,2017,2017-42,290
Structural-Collapse,2017-10-17 10:00:47,639.5,2017,2017-42,290
Structural-Collapse,2017-10-17 10:00:47,639.5,2017,2017-42,290
Structural-Collapse,2017-10-17 10:00:47,639.5,2017,2017-42,290
Structural-Collapse,2017-10-17 10:00:47,639.5,2017,2017-42,290
Structural-Collapse,2017-10-17 10:00:47,639.5,2017,2017-42,290
Structural-Collapse,2017-10-17 10:00:47,639.5,2017,2017-42,290
Structural-Collapse,2017-10-17 10:00:47,639.5,2017,2017-42,290
Structural-Falling Debris,2017-10-27 00:00:00,105.0,2017,2017-43,300
Structural-Partial Collapse,2017-10-28 00:00:00,163.0,2017,2017-43,301
Structural-Sidewalk Collapse,2017-10-30 00:00:00,780.0,2017,2017-44,303
Structural-Other,2017-11-02 00:00:00,65.0,2017,2017-44,306
Structural-Collapse,2017-11-06 00:00:00,606.0,2017,2017-45,310
Structural-Stability Problem,2017-11-09 00:00:00,4000.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Stability Problem,2017-11-09 14:33:16,327.0,2017,2017-45,313
Structural-Scaffold,2017-11-10 00:00:00,171.0,2017,2017-45,314
Structural-Falling Debris,2017-11-19 00:00:00,487.0,2017,2017-47,323
