,index,Incident Type,Location,Borough,Creation Date,Closed Date,Latitude,Longitude,Response Time,Group Type
428,7080,Utility-Manhole,356 Court St.,Brooklyn,2014-01-22 16:07:13,01/23/2014 02:30:57 PM,40.6820866361,-73.9960411794,1343.7333333333333,Uti
429,4237,Utility-Manhole,504 East 88 Street,Manhattan,2014-01-23 00:04:45,01/23/2014 12:46:56 AM,40.7770507064,-73.9457647986,42.18333333333333,Uti
430,4240,Utility-Manhole,131 West 35 St.,Manhattan,2014-01-23 04:53:00,01/24/2014 10:40:56 AM,40.7509988309,-73.9885587949,1787.9333333333334,Uti
431,4261,Utility-Dielectric Fluid Leak,West 50 Street & 11 Avenue,Manhattan,2014-01-23 06:14:55,01/27/2014 10:59:02 AM,40.7658812777,-73.99463190109999,86.0745540406424,Uti
432,4238,Utility-Water Service Line,1050 E 230 St.,Bronx,2014-01-23 11:33:26,01/23/2014 01:10:10 PM,40.888025637199995,-73.8481728586,96.73333333333333,Uti
433,4242,Utility-Water Main,1330 5th Ave,Manhattan,2014-01-24 03:19:40,01/24/2014 05:46:21 PM,40.7978104013,-73.948557828,866.6833333333333,Uti
434,4259,Utility-Water Main,1218 Hoe Ave,Bronx,2014-01-24 16:38:10,01/25/2014 11:13:02 PM,40.8291341684,-73.8908665166,1834.8666666666666,Uti
435,4255,Utility-Water Service Line,West 168th Street & Broadway,Manhattan,2014-01-25 10:29:52,01/25/2014 05:32:31 PM,40.8410766366,-73.93976740560001,422.65,Uti
436,4275,Utility-Water Main,West 103 Street & West End Avenue,Manhattan,2014-01-25 23:33:41,01/28/2014 09:34:32 AM,40.79970085,-73.9699638254,207.2666527932729,Uti
437,4260,Utility-Water Main,East 127 Street & First Avenue,Manhattan,2014-01-26 23:15:41,01/27/2014 02:58:17 AM,40.8032411262,-73.9307462417,222.6,Uti
438,4276,Utility-Water Service Line,247 21st Street,Brooklyn,2014-01-27 15:31:45,01/28/2014 06:15:39 PM,40.6610148369,-73.9928525852,1603.9,Uti
439,4277,Utility-Water Main,Greenwich Street & Clarkson Street,Manhattan,2014-01-28 01:30:07,01/28/2014 09:05:38 PM,40.7296284581,-74.0083995532,1175.5166666666667,Uti
440,7160,Utility-Water Service Line,1421 Ocean Avenue,Brooklyn,2014-01-29 19:21:47,02/07/2014 10:34:49 AM,40.6273338822,-73.9566868357,606.8145377705893,Uti
441,4282,Utility-Water Main,Targee Street  & Columbus Avenue,Staten Island,2014-01-31 06:30:24,01/31/2014 06:36:24 PM,40.6010077498,-74.0915004912,726.0,Uti
442,4286,Utility-Water Main,312 East 198 St,Bronx,2014-02-03 15:08:38,02/03/2014 04:15:12 PM,40.868180306599996,-73.88793889979999,66.56666666666668,Uti
443,7041,Utility-Water Main,42nd Street & 5th Avenue,Manhattan,2014-02-05 02:51:51,02/08/2014 12:53:52 PM,40.753481809600004,-73.9808885049,2.027420561601094,Uti
444,4291,Utility-Water Condition,East Broadway & Clinton Street,Manhattan,2014-02-05 05:36:00,02/06/2014 01:01:04 AM,40.714312297199996,-73.9871654884,1165.0666666666666,Uti
445,4290,Utility-Water Main,Linden Blvd  & Pine Street,Brooklyn,2014-02-05 10:06:40,02/05/2014 11:12:47 PM,40.6685053608,-73.8692448877,786.1166666666667,Uti
446,4287,Utility-Steam Service Line,335 East 10 Street,Manhattan,2014-02-05 10:51:46,02/05/2014 11:47:24 AM,40.7271513536,-73.9805605194,55.63333333333333,Uti
447,7051,Utility-Network Condition,,Manhattan,2014-02-06 11:54:15,02/12/2014 12:18:09 PM,,,1701.9834135347992,Uti
448,4310,Utility-Water Service Line,401 East 81 St.,Manhattan,2014-02-13 07:59:15,02/14/2014 10:30:04 AM,40.7736333837,-73.9516525995,1590.8166666666666,Uti
449,4317,Utility-Gas Service Line,130-23 150 Avenue,Queens,2014-02-16 01:00:16,02/16/2014 02:20:31 AM,40.6647779585,-73.8101591401,80.25,Uti
450,4333,Utility-Damaged Sidewalk/ Exposed Wires,Mangin Street  & Delancey Street,Manhattan,2014-02-21 08:40:20,02/22/2014 07:06:03 PM,40.7151699047,-73.9774004355,2065.7166666666667,Uti
451,7132,Utility-Water Main,1568  Schenectady Avenue,Brooklyn,2014-02-21 23:05:04,,40.6343372983,-73.9314691667,119.65603025703102,Uti
452,4334,Utility-Water Service Line,25 Orchard Street,Manhattan,2014-02-23 02:01:20,02/23/2014 10:22:24 AM,40.7154627618,-73.9916094465,501.0666666666667,Uti
453,4338,Utility-Water Main,Bronx River Avenue & Watson Avenue,Bronx,2014-02-23 08:25:41,02/24/2014 07:42:20 AM,,,1396.65,Uti
454,4344,Utility-Water Main,Jackson Street  & Leonard Street,Brooklyn,2014-02-25 09:33:07,02/25/2014 11:44:38 AM,40.7163296783,-73.9480687937,131.51666666666668,Uti
455,7035,Utility-Power Outage,,Queens,2014-02-25 17:26:14,02/25/2014 08:38:45 PM,,,192.51666666666668,Uti
456,4400,Utility-Gas High Pressure,Albee Avenue & Tenafly Place,Staten Island,2014-02-27 11:42:41,02/27/2014 01:02:58 PM,40.536270305900004,-74.1822733808,80.28333333333333,Uti
457,4405,Utility-Gas High Pressure,225  West 60 Street,Manhattan,2014-03-06 08:19:56,03/06/2014 05:25:12 PM,40.7714416271,-73.98805344819999,545.2666666666668,Uti
458,4413,Utility-Gas Odor,163 Rodney St.,Brooklyn,2014-03-13 15:09:43,03/13/2014 04:10:06 PM,40.7049601817,-73.9601060647,60.38333333333333,Uti
459,4414,Utility-Gas Service Disruption,2 West 120th Street,Manhattan,2014-03-14 05:53:09,03/14/2014 01:17:23 PM,40.8033146017,-73.9448331624,444.23333333333335,Uti
460,4415,Utility-Gas Leak,106 East 116 St,Manhattan,2014-03-14 15:07:41,03/14/2014 03:24:20 PM,40.7990812057,-73.9427273675,16.650000000000002,Uti
461,4420,Utility-Water Main,73 East Houston Street,Manhattan,2014-03-15 17:29:57,03/19/2014 04:23:40 PM,40.7243833425,-73.9933472693,98.6807412106562,Uti
462,4454,Utility-Water Main,864 Bay Street,Staten Island,2014-03-19 22:49:22,03/20/2014 11:39:02 PM,40.6213772156,-74.07169106939999,1489.6666666666667,Uti
463,7176,Utility-Power Outage,,Brooklyn,2014-03-20 05:50:02,03/20/2014 07:18:36 AM,,,88.56666666666666,Uti
464,7082,Utility-Manhole,Shore Road & 72 Street,Brooklyn,2014-03-20 10:38:19,03/20/2014 08:17:11 PM,40.6359848376,-74.03724413350001,578.8666666666667,Uti
465,7162,Utility-Power Outage,,Staten Island,2014-03-29 11:35:27,03/29/2014 12:15:21 PM,,,39.9,Uti
466,7086,Utility-Power Outage,,Bronx,2014-04-06 10:19:33,04/06/2014 12:03:29 PM,,,103.93333333333334,Uti
467,4487,Utility-Water Main,Hudson Street & Leonard Street,Manhattan,2014-04-07 22:09:17,04/08/2014 11:36:25 AM,40.7190281786,-74.008748143,807.1333333333333,Uti
468,7112,Utility-Gas Main Rupture,1192 Fairfax Avenue,Bronx,2014-04-14 12:28:09,04/14/2014 01:27:11 PM,40.836903922800005,-73.8238560842,59.03333333333333,Uti
469,7178,Utility-Water Condition,East 21st Street  & First Ave,Manhattan,2014-04-14 17:59:07,04/16/2014 09:08:44 AM,40.735552837600004,-73.9793492622,2349.616666666667,Uti
470,4529,Utility-Gas Main Rupture,3981  Boston Road,Bronx,2014-04-16 09:57:10,04/16/2014 11:14:10 PM,40.884390121399996,-73.83313668529999,797.0,Uti
471,4531,Utility-Water Main,127 West 43 St,Manhattan,2014-04-19 20:51:33,04/20/2014 03:04:20 PM,40.7558730196,-73.98445398220001,1092.7833333333333,Uti
472,7113,Utility-Water Service Line,123  E.86 St.,Manhattan,2014-04-23 12:13:30,04/23/2014 01:31:16 PM,40.7797999125,-73.9562807459,77.76666666666667,Uti
473,7206,Utility-Gas Service Line,137-10 Croston Avenue,Queens,2014-04-28 09:44:39,04/28/2014 11:22:07 AM,,,97.46666666666667,Uti
474,4548,Utility-Odor Of Gas,East 13th Street  & Avenue B,Manhattan,2014-04-29 11:57:35,04/29/2014 12:52:58 PM,40.7287456974,-73.9785359619,55.38333333333333,Uti
475,4569,Utility-Electrical,Rockaway Parkway & Linden Boulevard,Brooklyn,2014-04-30 22:55:31,05/01/2014 12:00:41 AM,40.654133419000004,-73.9123297496,65.16666666666667,Uti
476,7164,Utility-Power Outage,319  W 48 St,Manhattan,2014-05-01 09:01:20,05/01/2014 06:21:33 PM,40.7613766351,-73.9878025692,560.2166666666667,Uti
477,7092,Utility-Sink Hole,154-20 29 Avenue,Queens,2014-05-01 09:57:16,05/02/2014 06:40:45 PM,40.7717106262,-73.80975683359999,1963.4833333333336,Uti
478,7106,Utility-Gas Service Line,2386 Stillwell Ave,Brooklyn,2014-05-07 15:46:26,05/07/2014 07:18:44 PM,40.5891964876,-73.9838410996,212.3,Uti
479,5094,Utility-Gas Main Rupture,1000 Broadway,Brooklyn,2014-05-12 15:31:27,05/12/2014 06:40:51 PM,40.6960455494,-73.9336640503,189.4,Uti
480,5539,Utility-Manhole,1455 Coney Island Avenue,Brooklyn,2014-05-12 18:02:42,05/13/2014 12:26:58 PM,40.621587642,-73.9645356852,1104.2666666666667,Uti
481,6264,Utility-Gas High Pressure,2739 Lawton Avenue,Bronx,2014-05-13 09:30:14,05/13/2014 10:59:19 AM,40.8158675271,-73.821860525,89.08333333333333,Uti
482,7124,Utility-Gas Service Line,407 Smith Street,Brooklyn,2014-05-15 07:56:30,05/16/2014 05:49:51 PM,40.6779941845,-73.9961964486,2033.3500000000001,Uti
483,7227,Utility-Water Main,205 East Houston Street,Manhattan,2014-05-22 11:21:08,05/23/2014 10:10:34 AM,,,1369.4333333333334,Uti
484,7139,Utility-Gas Service Line,,Brooklyn,2014-05-28 09:00:29,05/28/2014 09:00:29 AM,,,0.0,Uti
485,4626,Utility-Water Main,,Brooklyn,2014-05-30 00:22:03,05/30/2014 03:57:13 AM,,,215.16666666666666,Uti
486,4640,Utility-Gas High Pressure,11-04 131st Street,Queens,2014-06-03 09:24:02,06/03/2014 10:31:12 AM,40.787504979299996,-73.8373734894,67.16666666666667,Uti
487,4647,Utility-Gas Main Rupture,,Brooklyn,2014-06-16 14:41:46,06/19/2014 03:15:27 AM,,,937.2571556521075,Uti
488,4646,Utility-Water Main,434 Beach 54 Street,Queens,2014-06-18 13:01:40,06/18/2014 04:35:46 PM,40.5961515191,-73.7846405646,214.1,Uti
489,4648,Utility-Power Outage,95 Avenue  & 95 Street,Queens,2014-06-19 06:54:55,06/19/2014 09:09:52 AM,40.6871537906,-73.8472961044,134.95000000000002,Uti
490,4652,Utility-Water Main,24-50 77 Street,Queens,2014-06-20 11:51:00,06/21/2014 11:22:52 AM,40.7634588863,-73.8915336625,1411.8666666666666,Uti
491,7158,Utility-Water Main,,Staten Island,2014-06-21 16:13:58,06/21/2014 11:04:36 PM,,,410.6333333333333,Uti
492,4654,Utility-Other,355 Park Place,Brooklyn,2014-06-24 06:55:52,06/24/2014 08:10:22 AM,40.6760677951,-73.9657077377,74.5,Uti
493,4676,Utility-Other,800 Poly Place,Brooklyn,2014-07-05 07:23:33,07/05/2014 08:15:13 AM,40.6098110131,-74.0253010983,51.666666666666664,Uti
494,4695,Utility-Transformer,12 Avenue & West 46 Street,Manhattan,2014-07-08 11:47:07,07/08/2014 02:23:55 PM,40.764281209699995,-73.9985812964,156.8,Uti
495,4698,Utility-Phone Outage,51 Chambers Street,Manhattan,2014-07-11 12:19:13,07/11/2014 08:06:07 PM,40.7137968665,-74.0054937634,466.9,Uti
496,4700,Utility-Water Main,33 street & 20 avenue,Queens,2014-07-14 12:06:03,07/14/2014 08:45:31 PM,40.7789246229,-73.9052893124,519.4666666666667,Uti
497,4745,Utility-Water Main,18-18 Hazen Street,Queens,2014-07-19 09:29:07,07/20/2014 06:20:36 AM,40.7942751115,-73.88415198279999,1251.4833333333333,Uti
498,4746,Utility-Power Outage,1825 Eastchester Road,Bronx,2014-07-23 14:33:00,07/23/2014 04:39:33 PM,40.8502514734,-73.8448938847,126.55000000000001,Uti
499,4763,Utility-Gas High Pressure,8 avenue & 42 street,manhattan,2014-07-29 08:00:09,07/29/2014 02:26:29 PM,40.7572322651,-73.9897921905,386.3333333333333,Uti
500,4761,Utility-Other,2555 Tratman Avenue,Bronx,2014-07-29 11:07:58,07/29/2014 11:23:20 AM,40.8401448086,-73.84441870890001,15.366666666666669,Uti
501,7280,Utility-Power Outage,Grand Concourse & 149 street,Bronx,2014-07-29 12:31:25,07/29/2014 04:33:57 PM,40.8185600588,-73.92731613,242.53333333333333,Uti
502,4764,Utility-Other,51A e 117th street,manhattan,2014-07-29 12:47:03,07/29/2014 02:40:40 PM,40.8004898382,-73.9439216935,113.61666666666666,Uti
503,4765,Utility-Water Main,Cross Island Parkway Service Road Eastbound & 208 Place,Queens,2014-07-29 17:29:16,07/29/2014 05:56:31 PM,40.7887805348,-73.7844434657,27.25,Uti
504,4766,Utility-Gas Low Pressure,2093 Anthony Avenue,Bronx,2014-07-29 20:17:32,07/29/2014 09:50:36 PM,40.8535086029,-73.9015841026,93.06666666666666,Uti
505,4788,Utility-Water Main,Seaman Ave & West 204th Street,New York,2014-08-01 22:20:21,08/02/2014 09:47:07 AM,40.8684732071,-73.9240364671,686.7666666666667,Uti
506,7289,Utility-Gas Main Rupture,,New York,2014-08-13 13:54:10,08/13/2014 04:20:03 PM,,,145.88333333333333,Uti
507,4814,Utility-Water Main,290 5th Avenue,Manhattan,2014-08-18 09:43:05,08/18/2014 02:26:13 PM,40.7462336872,-73.986181312,283.1333333333333,Uti
508,4827,Utility-Water Main,314 Pacific Street,Brooklyn,2014-08-18 10:16:59,08/18/2014 05:41:59 PM,40.6874658606,-73.9882884457,445.0,Uti
509,6339,Utility-Gas Main Rupture,Flatbush Ave & Shore Parkway,Brooklyn,2014-08-21 21:53:30,11/02/2014 12:31:08 PM,40.5965112701,-73.9078755192,1443.4987423623818,Uti
510,4846,Utility-Electric Feeder Cable,243 Veterans Road West,Staten Island,2014-08-31 11:42:37,,40.5541534715,-74.2151880792,596.1377941947105,Uti
511,4591,Utility-Water Main,1005 Jerome Avenue,Bronx,2014-09-06 05:31:36,11/02/2014 12:29:41 PM,40.831607781500004,-73.9262756177,437.7082686639449,Uti
512,4390,Utility-Water Main,2 Avenue & East 84 Street,manhattan,2014-09-10 16:06:16,11/02/2014 12:39:17 PM,40.7765624558,-73.9527047678,24.162093312076596,Uti
513,4852,Utility-Water Main,East 220th Street & White Plains Road,Bronx,2014-09-14 16:58:50,09/14/2014 05:33:01 PM,40.8842805234,-73.8624157726,34.18333333333333,Uti
514,4857,Utility-Water Main,Harold St & Washington Ave,Staten Island,2014-09-17 14:31:48,09/17/2014 11:45:54 PM,40.6009967714,-74.1358913269,554.1,Uti
515,4859,Utility-Water Main,65 Avenue  & 171 Street,Queens,2014-09-18 23:58:53,09/19/2014 01:56:34 PM,40.7365281429,-73.7983211096,837.6833333333333,Uti
516,4786,Utility-Water Main,47-40 Davis Court,Queens,2014-09-20 12:32:51,11/02/2014 12:33:29 PM,40.7422022112,-73.9432309632,238.7519328148596,Uti
517,4880,Utility-Gas Service Line,340 City Island Avenue,Bronx,2014-09-24 11:40:49,09/24/2014 01:32:57 PM,40.8481523833,-73.7868175003,112.13333333333334,Uti
518,4918,Utility-Water Main,147th Street & Horace Harding Expressway,Queens,2014-10-07 13:57:20,10/07/2014 03:27:28 PM,,,90.13333333333334,Uti
519,4965,Utility-Power Outage,92 street & 1 avenue,Manhattan,2014-10-07 18:40:25,10/15/2014 10:23:02 AM,40.780690613400004,-73.9465923232,897.4170966866171,Uti
520,4925,Utility-Transformer,55 Morton Street,Manhattan,2014-10-08 07:14:14,10/08/2014 07:14:59 PM,40.730866499099996,-74.0058776316,720.75,Uti
521,7312,Utility-Other,,Brooklyn,2014-10-08 23:10:04,10/09/2014 08:11:47 AM,,,541.7166666666667,Uti
522,4926,Utility-Water Main,West End Avenue & West 60 Street,Manhattan,2014-10-09 08:17:12,10/09/2014 12:31:28 PM,40.7722405311,-73.98999568079999,254.2666666666667,Uti
523,4943,Utility-Gas Main Rupture,7600 Shore Front Parkway,Queens,2014-10-09 09:01:10,10/09/2014 02:18:53 PM,40.5865510524,-73.8035048784,317.71666666666664,Uti
524,4946,Utility-Water Main,Spring Street  & Varick Street,Manhattan,2014-10-10 06:08:16,10/11/2014 05:44:19 PM,40.7256734256,-74.0057797619,2136.05,Uti
525,4945,Utility-Power Outage,440 Kent Ave,Brooklyn,2014-10-10 17:38:57,10/10/2014 10:49:46 PM,40.7093187244,-73.968496844,310.81666666666666,Uti
526,4961,Utility-Water Main,8th Avenue  & 48 Street,Brooklyn,2014-10-13 09:19:38,10/13/2014 07:28:29 PM,40.6422352298,-74.0025439509,608.85,Uti
527,7304,Utility-Sewer Service,West 61 Street & Broadway,Manhattan,2014-10-16 05:25:32,10/29/2014 10:32:03 AM,40.7697418652,-73.982118537,215.65537158736734,Uti
528,4982,Utility-Other,1135 Grassmere Ter,Queens,2014-10-18 11:48:20,10/18/2014 10:38:54 PM,40.6046654073,-73.7568685741,650.5666666666667,Uti
529,4988,Utility-Water Main,1270 Broadway,Manhattan,2014-10-21 09:38:14,10/22/2014 04:41:14 PM,40.7486547695,-73.9880972344,1863.0,Uti
530,5929,Utility-Gas Main Rupture,85-01 24th Avenue,queens,2014-10-24 08:23:20,11/02/2014 12:36:11 PM,40.765183680999996,-73.8841989748,618.5303546717203,Uti
531,7302,Utility-Gas Service Line,30 Ocean Avenue,Queens,2014-10-28 08:22:31,10/28/2014 11:35:14 AM,40.5623114211,-73.9155526043,192.71666666666667,Uti
532,7305,Utility-Power Outage,250 Beach 17 Street,Queens,2014-10-29 08:04:38,10/29/2014 11:32:06 AM,40.5966383292,-73.7511507926,207.46666666666667,Uti
533,7308,Utility-Other,East 14 Street & Avenue D,Manhattan,2014-10-30 08:40:28,10/30/2014 09:16:03 AM,40.7274271188,-73.9732976629,35.583333333333336,Uti
534,5023,Utility-Power Outage,855 Louisiana Avenue,Brooklyn,2014-10-31 08:56:16,10/31/2014 11:20:54 AM,,,144.63333333333333,Uti
535,7313,Utility-Water Main,2299 Adam Clayton Powell Boulevard,Manhattan,2014-11-01 13:02:24,11/01/2014 10:10:52 PM,40.714431613,-74.0060961691,548.4666666666667,Uti
536,5026,Utility-Water Main,70 Street & Avenue L,Brooklyn,2014-11-02 08:03:52,11/03/2014 01:37:43 PM,40.625936699899995,-73.9149915052,1773.85,Uti
537,4802,Utility-Power Outage,w 28 street & Neptune Ave,Brooklyn,2014-11-02 18:13:32,11/02/2014 08:37:26 PM,40.5778806869,-73.9947586068,143.9,Uti
538,5048,Utility-Water Service Line,1650 Grand Concourse,Bronx,2014-11-05 04:58:12,11/06/2014 11:30:03 AM,40.8434685196,-73.9118308469,1831.85,Uti
539,5033,Utility-Water Main,West 65 Street & Amsterdam Avenue,Manhattan,2014-11-05 09:51:05,11/05/2014 07:59:36 PM,40.7741558007,-73.98487935979999,608.5166666666667,Uti
540,5056,Utility-Gas High Pressure,Seagirt Blvd & Beach 27th Street,Queens,2014-11-10 08:41:01,11/10/2014 10:02:18 AM,40.596103549,-73.7604069815,81.28333333333333,Uti
541,5055,Utility-Gas Service Line,168-19 43 Avenue,Queens,2014-11-10 08:44:25,11/10/2014 09:57:59 AM,40.7582941065,-73.7983490565,73.56666666666666,Uti
542,7325,Utility-Water Main,Dyckman Street and Henry Hudson Parkway,Manhattan,2014-11-14 13:42:11,11/16/2014 03:40:07 AM,40.8667415518,-73.92872774359999,2277.9333333333334,Uti
543,7356,Utility-Water Main,Broadway and West 125 Street,Manhattan,2014-11-18 09:53:28,11/18/2014 03:52:29 PM,40.8156907248,-73.9582947433,359.01666666666665,Uti
544,5059,Utility-Water Service Line,972 5th Avenue,Manhattan,2014-11-18 12:13:21,11/18/2014 07:54:39 PM,40.7765528276,-73.9640420536,461.3,Uti
545,5072,Utility-Water Main,79-43 68 Road,Queens,2014-11-20 00:12:43,11/20/2014 05:25:55 AM,40.710520118000005,-73.8721490882,313.2,Uti
546,5074,Utility-Water Main,216 E 72 Street,Manhattan,2014-11-20 08:42:44,11/20/2014 10:27:18 AM,40.7694920322,-73.96001325520001,104.56666666666666,Uti
547,7362,Utility-Water Service Line,240-02 Northern Blvd,Queens,2014-11-21 16:13:03,11/21/2014 06:22:52 PM,40.7645654712,-73.7467148555,129.8166666666667,Uti
548,5085,Utility-Water Main,Saint Marys Street & Southern Boulevard,Bronx,2014-11-21 23:07:29,11/26/2014 10:18:33 AM,40.8082067661,-73.9078389874,134.39885542317072,Uti
549,7357,Utility-Other,,Brooklyn,2014-11-22 03:37:56,11/22/2014 11:18:25 PM,,,1180.4833333333333,Uti
550,5083,Utility-Water Main,109 East 35 Street,Manhattan,2014-11-25 10:37:34,11/25/2014 07:51:09 PM,40.7475201154,-73.98028029,553.5833333333334,Uti
551,5102,Utility-Electric Feeder Cable,135-05 Roosevelt Avenue,Queens,2014-12-06 15:15:54,12/08/2014 06:20:53 PM,40.759066634899995,-73.83159888899999,170.72648749345035,Uti
552,5133,Utility-Other,115 West 27 Street,Manhattan,2014-12-07 13:09:35,12/16/2014 04:39:18 PM,40.7457813407,-73.9918005103,333.0941978293931,Uti
553,7337,Utility-Other,,Queens,2014-12-08 05:00:54,12/08/2014 08:30:09 AM,,,209.25,Uti
554,5101,Utility-Gas Service Line,450 West 17th Street,Manhattan,2014-12-08 08:02:25,12/08/2014 08:58:28 AM,40.7436899794,-74.00595454810001,56.05,Uti
555,5108,Utility-Power Outage,1155 Pennsylvania Ave,Brooklyn,2014-12-10 21:03:24,12/11/2014 01:40:09 AM,40.6521558732,-73.8858222944,276.75,Uti
556,5214,Utility-Water Main,24th road  & 23rd street,Queens,2014-12-13 05:00:48,12/23/2014 03:00:32 PM,40.775238406,-73.9210469109,590.416392580336,Uti
557,5130,Utility-Gas Service Line,,Brooklyn,2014-12-15 22:25:38,12/16/2014 12:05:16 AM,,,99.63333333333334,Uti
558,5134,Utility-Gas Service Line,250 East 30 Street,Manhattan,2014-12-15 22:57:15,12/17/2014 10:33:42 AM,40.7427192863,-73.9788057262,2136.4500000000003,Uti
559,5238,Utility-Water Main,East 35 Street & First Avenue,Manhattan,2014-12-16 12:07:16,12/30/2014 09:35:19 AM,40.7444500154,-73.9730273935,1440.6278196987075,Uti
560,5233,Utility-Electric Feeder Cable,,Staten Island,2014-12-24 20:45:00,12/25/2014 02:59:54 PM,,,1094.9,Uti
561,5235,Utility-Water Main,1526 Hart Place,Brooklyn,2014-12-25 09:10:48,12/27/2014 01:10:47 PM,40.5820957103,-73.9840084216,299.8364575892424,Uti
562,5251,Utility-Manhole,West 47th Street & Broadway,New York,2014-12-30 13:13:51,12/31/2014 04:48:43 AM,40.7594055917,-73.98510289810001,934.8666666666667,Uti
563,7367,Utility-Water Service Line,101-5 West 18 Street,Manhattan,2014-12-30 20:58:26,01/01/2015 10:41:52 AM,40.7400477586,-73.9954387046,2263.4333333333334,Uti
564,7370,Utility-Power Outage,Avenue L & Flatbush Avenue,Brooklyn,2015-01-05 00:41:19,01/05/2015 02:56:26 AM,40.622957941399996,-73.9372265033,135.11666666666667,Uti
565,7377,Utility-Water Service Line,2481 Elm Place,Bronx,2015-01-07 07:14:55,01/07/2015 05:50:26 PM,,,635.5166666666667,Uti
566,7376,Utility-Water Service Line,225 East 36 street,Manhaatan,2015-01-07 11:46:26,01/07/2015 12:50:43 PM,40.746531200999996,-73.9760364327,64.28333333333335,Uti
567,7382,Utility-Water Main,3 Hanover Square,Manhattan,2015-01-08 12:05:24,01/09/2015 03:04:35 PM,40.7048129857,-74.0096263154,1619.1833333333334,Uti
568,7381,Utility-Other,1331 Bay Street,Staten Island,2015-01-08 18:06:55,01/09/2015 10:54:53 AM,40.6113857291,-74.0630723582,1007.9666666666668,Uti
569,5259,Utility-Other,West 17th Street  & Neptune Avenue,Brooklyn,2015-01-09 04:00:49,01/10/2015 09:04:04 PM,40.5789366038,-73.9852115495,2463.25,Uti
570,7385,Utility-Steam Service Line,255 Mill Road,Staten Island,2015-01-09 20:42:43,01/10/2015 12:58:41 AM,40.5629528869,-74.1111927905,255.9666666666667,Uti
571,7392,Utility-Sewer Service,East 44th Street & 3rd Avenue,Manhattan,2015-01-15 00:13:07,01/16/2015 07:23:35 AM,40.7520640585,-73.97350434350001,1870.4666666666667,Uti
572,7394,Utility-Water Service Line,174 bleecker st,Manhattan,2015-01-15 13:37:07,01/16/2015 03:41:26 PM,40.7289096364,-74.0006891312,1564.3166666666666,Uti
573,7391,Utility-Water Service Line,76-03 Broadway,Queens,2015-01-15 16:15:00,01/16/2015 05:34:47 AM,40.7457448156,-73.8892094797,799.7833333333333,Uti
574,7425,Utility-Other,425 East 35 Street,Manhattan,2015-01-15 16:43:15,,40.7442797379,-73.9725907917,297.82092834949634,Uti
575,5313,Utility-Water Main,43 Balfour Place,Brooklyn,2015-01-15 17:41:19,01/16/2015 02:08:34 AM,40.6629836357,-73.9449888699,507.25000000000006,Uti
576,5314,Utility-Water Main,445 W 54 Street,Manhattan,2015-01-15 18:57:05,01/16/2015 03:28:36 AM,40.7665532841,-73.988436991,511.5166666666667,Uti
577,5311,Utility-Water Main,,Manhattan,2015-01-15 19:00:25,01/15/2015 08:19:53 PM,40.796059752199994,-73.9295009996,79.46666666666667,Uti
578,7393,Utility-Water Main,39-58 65 street,queens,2015-01-16 09:40:19,01/16/2015 11:49:36 AM,40.745666165799996,-73.8992063375,129.28333333333336,Uti
579,7404,Utility-Other,2070 Clinton Ave,Bronx,2015-01-16 23:02:27,01/17/2015 09:47:34 AM,40.847235637800004,-73.88810068949999,645.1166666666667,Uti
580,7397,Utility-Water Main,,Queens,2015-01-19 10:22:52,01/19/2015 02:36:30 PM,40.7531761327,-73.93379516270001,253.63333333333335,Uti
581,7400,Utility-Other,237 E 52 Street,Manhattan,2015-01-19 21:09:25,01/20/2015 01:45:51 AM,40.756693299,-73.9689184096,276.43333333333334,Uti
582,7402,Utility-Power Outage,144 keating place,staten island,2015-01-20 09:45:51,01/20/2015 11:26:05 AM,40.5914677687,-74.1567049808,100.23333333333333,Uti
583,7409,Utility-Water Service Line,Hillman Avenue & sedgwick Avenue,Bronx,2015-01-23 03:25:43,01/23/2015 08:23:36 PM,40.882338221,-73.8916326394,1017.8833333333334,Uti
584,5322,Utility-Water Main,653 11 Ave,New York,2015-01-23 21:15:00,01/28/2015 05:59:11 PM,40.7643168229,-73.9957835963,2239.125730639358,Uti
585,7410,Utility-Power Outage,1172 bay ridge avenue,Brooklyn,2015-01-24 04:25:05,01/24/2015 07:27:49 AM,,,182.73333333333332,Uti
586,7411,Utility-Other,800 East 176 Street,Bronx,2015-01-24 08:05:10,01/24/2015 10:05:28 AM,40.8420522359,-73.8895044726,120.3,Uti
587,7412,Utility-Power Outage,140 beach 113 street,queens,2015-01-24 09:26:16,01/24/2015 12:01:02 PM,40.5795257466,-73.8339703612,154.76666666666668,Uti
588,7414,Utility-Gas Low Pressure,Marmion Avenue & East 176th Street,Bronx,2015-01-24 09:56:16,01/24/2015 08:18:22 PM,40.8414831359,-73.8885223759,622.1,Uti
589,7413,Utility-Manhole,42-26 76 Street,Queens,2015-01-24 12:04:40,01/24/2015 03:08:05 PM,40.7430957585,-73.8888241358,183.41666666666666,Uti
590,5323,Utility-Power Outage,,Brooklyn,2015-01-28 00:53:25,01/29/2015 08:42:29 AM,,,1909.0666666666666,Uti
591,5326,Utility-Water Service Line,131 East 47 Street,Manhattan,2015-01-30 10:25:53,01/30/2015 07:09:10 PM,40.7544656748,-73.9733445746,523.2833333333334,Uti
